,Week,Season,Home_team,Away_team,Home_wins,Home_losses,Away_wins,Away_losses,Home_win,Home_ppg_for,Away_ppg_for,Home_ppg_against,Away_ppg_against,Home_ypg_for,Away_ypg_for,Home_ypg_against,Away_ypg_against,Home_TO_for_total,Away_TO_for_total,Home_TO_against_total,Away_TO_against_total,Home_TO_diff,Away_TO_diff
0,5,2016,IND,CHI,1,3,1,3,1,27.0,15.5,31.25,24.25,349.25,335.0,382.75,333.5,5.0,6.0,4.0,4.0,1.0,2.0
0,5,2016,DET,PHI,1,3,3,0,1,23.75,30.666666666666668,25.5,9.0,376.0,369.6666666666667,386.25,274.3333333333333,4.0,0.0,1.0,6.0,3.0,-6.0
0,5,2016,PIT,NYJ,3,1,1,3,1,27.0,19.75,20.0,26.25,374.5,360.75,394.75,355.25,5.0,13.0,6.0,3.0,-1.0,10.0
0,5,2016,CLE,NWE,0,4,3,1,0,18.5,20.25,28.75,15.25,371.25,346.25,378.0,365.75,7.0,4.0,6.0,7.0,1.0,-3.0
0,5,2016,BAL,WAS,3,1,2,2,0,21.0,24.75,18.0,28.0,346.25,380.0,256.0,413.5,7.0,5.0,6.0,8.0,1.0,-3.0
0,5,2016,MIN,HOU,4,0,3,1,1,22.0,17.25,12.5,18.25,290.5,334.5,306.0,287.75,1.0,8.0,11.0,5.0,-10.0,3.0
0,5,2016,DEN,ATL,4,0,3,1,0,27.75,38.0,16.0,31.0,342.25,478.75,283.25,419.25,5.0,2.0,8.0,5.0,-3.0,-3.0
0,5,2016,OAK,LAC,3,1,1,3,1,27.0,30.25,26.5,27.0,392.25,360.75,460.0,371.5,2.0,7.0,6.0,8.0,-4.0,-1.0
0,5,2016,DAL,CIN,3,1,2,2,1,25.25,19.5,19.25,20.5,395.75,371.75,358.25,322.75,2.0,5.0,5.0,6.0,-3.0,-1.0
0,5,2016,LAR,BUF,3,1,2,2,0,15.75,21.75,19.0,17.0,269.0,307.0,379.5,356.5,5.0,2.0,9.0,8.0,-4.0,-6.0
0,5,2016,GNB,NYG,2,1,2,2,1,25.0,18.25,22.333333333333332,21.25,293.6666666666667,382.25,350.0,346.25,3.0,9.0,3.0,1.0,0.0,8.0
0,5,2016,CAR,TAM,1,3,1,3,0,27.25,19.25,29.5,32.0,386.5,341.0,347.75,354.25,10.0,11.0,7.0,2.0,3.0,9.0
0,6,2016,LAC,DEN,1,4,4,1,1,30.4,25.4,28.4,17.4,373.2,327.2,375.0,301.0,11.0,6.0,9.0,9.0,2.0,-3.0
0,6,2016,BUF,SFO,3,2,1,4,1,23.4,22.2,17.4,28.0,306.6,291.4,354.2,369.6,2.0,9.0,11.0,8.0,-9.0,1.0
0,6,2016,TEN,CLE,2,3,0,5,1,18.4,17.4,20.2,29.6,358.0,349.4,320.6,402.6,8.0,8.0,6.0,6.0,2.0,2.0
0,6,2016,MIA,PIT,1,4,4,1,1,17.6,27.8,23.8,18.6,303.8,386.8,401.0,379.0,11.0,6.0,4.0,6.0,7.0,0.0
0,6,2016,DET,LAR,2,3,3,2,1,23.8,16.4,25.0,21.2,349.6,284.2,378.2,364.6,5.0,8.0,3.0,9.0,2.0,-1.0
0,6,2016,CHI,JAX,1,4,1,3,0,17.0,21.0,25.2,27.75,372.4,320.75,346.0,304.5,7.0,7.0,4.0,5.0,3.0,2.0
0,6,2016,NWE,CIN,4,1,2,3,1,22.8,18.4,14.8,22.0,377.2,366.4,345.0,338.6,4.0,5.0,8.0,7.0,-4.0,-2.0
0,6,2016,NYG,BAL,2,3,3,2,1,17.8,18.8,21.6,17.6,350.0,338.2,358.2,266.8,10.0,8.0,3.0,8.0,7.0,0.0
0,6,2016,WAS,PHI,3,2,3,1,1,23.0,28.75,24.4,12.75,366.0,363.75,392.0,266.75,7.0,2.0,9.0,7.0,-2.0,-5.0
0,6,2016,NOR,CAR,1,3,1,4,1,28.5,24.6,32.5,27.0,386.0,392.0,422.75,341.2,5.0,14.0,6.0,7.0,-1.0,7.0
0,6,2016,OAK,KAN,4,1,2,2,0,28.4,20.75,27.4,23.0,391.6,338.5,452.6,370.0,3.0,7.0,10.0,10.0,-7.0,-3.0
0,6,2016,GNB,DAL,3,1,4,1,0,24.5,25.8,20.75,18.2,321.75,397.0,317.75,355.6,5.0,3.0,4.0,5.0,1.0,-2.0
0,6,2016,SEA,ATL,3,1,4,1,1,19.75,35.0,13.5,28.0,357.5,457.4,264.0,388.8,5.0,3.0,4.0,6.0,1.0,-3.0
0,6,2016,HOU,IND,3,2,2,3,1,16.4,27.4,20.8,29.6,310.4,358.6,300.4,410.6,9.0,5.0,5.0,5.0,4.0,0.0
0,6,2016,ARI,NYJ,2,3,1,4,1,25.0,18.4,20.2,27.2,363.2,351.8,308.0,371.4,10.0,13.0,12.0,4.0,-2.0,9.0
0,7,2016,GNB,CHI,3,2,1,5,1,22.8,16.833333333333332,22.6,23.833333333333332,331.8,375.1666666666667,339.0,341.1666666666667,9.0,7.0,6.0,6.0,3.0,1.0
0,7,2016,LAR,NYG,3,3,3,3,0,18.333333333333332,19.333333333333332,22.833333333333332,21.833333333333332,301.3333333333333,364.1666666666667,361.8333333333333,363.6666666666667,9.0,13.0,9.0,3.0,0.0,10.0
0,7,2016,PHI,MIN,3,2,5,0,1,27.0,23.8,15.6,12.6,338.8,302.6,312.0,287.6,2.0,1.0,8.0,12.0,-6.0,-11.0
0,7,2016,JAX,OAK,2,3,4,2,0,20.2,25.333333333333332,25.4,27.166666666666668,320.0,373.8333333333333,321.4,444.8333333333333,9.0,5.0,5.0,10.0,4.0,-5.0
0,7,2016,CIN,CLE,2,4,0,6,1,18.166666666666668,18.833333333333332,24.166666666666668,29.333333333333332,364.8333333333333,348.0,355.0,403.3333333333333,5.0,8.0,7.0,7.0,-2.0,1.0
0,7,2016,MIA,BUF,2,4,4,2,1,19.666666666666668,27.0,22.333333333333332,17.166666666666668,332.1666666666667,337.5,383.6666666666667,345.1666666666667,11.0,4.0,6.0,12.0,5.0,-8.0
0,7,2016,TEN,IND,3,3,2,4,0,20.0,26.666666666666668,21.166666666666668,29.0,366.1666666666667,364.1666666666667,324.0,411.1666666666667,9.0,6.0,6.0,6.0,3.0,0.0
0,7,2016,DET,WAS,3,3,4,2,1,25.0,23.666666666666668,25.5,23.666666666666668,349.3333333333333,387.1666666666667,379.6666666666667,366.5,5.0,8.0,4.0,9.0,1.0,-1.0
0,7,2016,KAN,NOR,3,2,2,3,1,21.8,31.0,20.4,33.6,352.0,413.4,353.0,419.4,7.0,6.0,12.0,8.0,-5.0,-2.0
0,7,2016,NYJ,BAL,1,5,3,3,1,15.833333333333334,19.5,27.333333333333332,19.166666666666668,331.5,347.0,375.5,294.8333333333333,15.0,8.0,4.0,11.0,11.0,-3.0
0,7,2016,ATL,LAC,4,2,2,4,0,33.166666666666664,28.833333333333332,27.666666666666668,25.833333333333332,441.5,355.1666666666667,379.5,363.1666666666667,5.0,13.0,6.0,11.0,-1.0,2.0
0,7,2016,SFO,TAM,1,5,2,3,0,21.166666666666668,18.8,30.833333333333332,28.4,292.8333333333333,335.8,390.0,366.2,10.0,11.0,10.0,6.0,0.0,5.0
0,7,2016,PIT,NWE,4,2,5,1,0,25.666666666666668,24.833333333333332,20.5,15.166666666666666,371.8333333333333,387.1666666666667,394.8333333333333,347.0,8.0,4.0,6.0,8.0,2.0,-4.0
0,7,2016,ARI,SEA,3,3,4,1,0,25.5,21.0,17.333333333333332,15.6,368.6666666666667,352.6,295.0,283.6,10.0,5.0,14.0,6.0,-4.0,-1.0
0,7,2016,DEN,HOU,4,2,4,2,1,23.333333333333332,18.0,18.0,21.166666666666668,323.3333333333333,327.6666666666667,295.0,315.6666666666667,8.0,10.0,11.0,6.0,-3.0,4.0
0,8,2016,TEN,JAX,3,4,2,4,1,20.857142857142858,19.5,23.0,26.666666666666668,361.14285714285717,324.0,338.0,325.1666666666667,10.0,12.0,6.0,5.0,4.0,7.0
0,8,2016,CIN,WAS,3,4,4,3,0,20.0,22.714285714285715,23.142857142857142,23.142857142857142,392.57142857142856,390.85714285714283,354.57142857142856,363.2857142857143,6.0,10.0,9.0,9.0,-3.0,1.0
0,8,2016,CAR,ARI,1,5,3,4,1,26.833333333333332,22.714285714285715,29.333333333333332,15.714285714285714,394.3333333333333,379.2857142857143,371.5,289.57142857142856,16.0,10.0,8.0,14.0,8.0,-4.0
0,8,2016,BUF,NWE,4,3,6,1,0,26.714285714285715,25.142857142857142,18.714285714285715,15.285714285714286,327.42857142857144,383.57142857142856,360.7142857142857,351.0,4.0,6.0,12.0,9.0,-8.0,-3.0
0,8,2016,CLE,NYJ,0,7,2,5,0,18.571428571428573,17.0,29.571428571428573,25.714285714285715,348.57142857142856,333.2857142857143,425.57142857142856,356.85714285714283,10.0,17.0,8.0,7.0,2.0,10.0
0,8,2016,IND,KAN,3,4,4,2,0,27.714285714285715,22.666666666666668,28.571428571428573,20.5,372.42857142857144,347.6666666666667,399.7142857142857,371.3333333333333,6.0,7.0,7.0,14.0,-1.0,-7.0
0,8,2016,TAM,OAK,3,3,5,2,0,21.333333333333332,26.428571428571427,26.5,25.571428571428573,365.3333333333333,369.57142857142856,350.6666666666667,430.42857142857144,12.0,5.0,9.0,13.0,3.0,-8.0
0,8,2016,NOR,SEA,2,4,5,1,1,29.333333333333332,18.5,32.5,14.0,421.6666666666667,336.6666666666667,403.8333333333333,310.1666666666667,8.0,5.0,8.0,6.0,0.0,-1.0
0,8,2016,HOU,DET,4,3,4,3,1,16.714285714285715,24.285714285714285,22.0,24.285714285714285,319.57142857142856,348.57142857142856,320.14285714285717,384.42857142857144,12.0,5.0,6.0,6.0,6.0,-1.0
0,8,2016,DEN,LAC,5,2,3,4,1,23.857142857142858,29.428571428571427,16.714285714285715,26.428571428571427,326.7142857142857,365.2857142857143,291.57142857142856,366.42857142857144,8.0,15.0,13.0,12.0,-5.0,3.0
0,8,2016,ATL,GNB,4,3,4,2,1,32.714285714285715,23.333333333333332,28.428571428571427,20.5,433.57142857142856,344.1666666666667,386.14285714285717,314.0,6.0,10.0,8.0,8.0,-2.0,2.0
0,8,2016,DAL,PHI,5,1,4,2,1,26.5,26.0,17.833333333333332,14.666666666666666,401.5,322.1666666666667,358.3333333333333,307.0,5.0,6.0,9.0,12.0,-4.0,-6.0
0,8,2016,CHI,MIN,1,6,5,1,1,15.857142857142858,21.5,24.142857142857142,14.0,348.57142857142856,299.1666666666667,350.42857142857144,279.5,9.0,5.0,7.0,16.0,2.0,-11.0
0,9,2016,TAM,ATL,3,4,5,3,0,21.714285714285715,32.75,27.0,28.875,351.7142857142857,425.25,390.0,379.25,12.0,6.0,10.0,8.0,2.0,-2.0
0,9,2016,NYG,PHI,4,3,4,3,1,19.0,25.571428571428573,20.142857142857142,16.714285714285715,345.2857142857143,317.7142857142857,361.0,328.85714285714283,14.0,7.0,7.0,13.0,7.0,-6.0
0,9,2016,KAN,JAX,5,2,2,5,1,23.714285714285715,19.857142857142858,19.571428571428573,28.0,358.2857142857143,330.57142857142856,357.85714285714283,349.2857142857143,7.0,13.0,16.0,5.0,-9.0,8.0
0,9,2016,BAL,PIT,3,4,4,3,1,19.0,24.285714285714285,19.857142857142858,21.428571428571427,332.42857142857144,372.2857142857143,301.85714285714283,390.14285714285717,11.0,9.0,13.0,8.0,-2.0,1.0
0,9,2016,MIA,NYJ,3,4,3,5,1,20.857142857142858,18.75,22.714285714285715,26.0,349.57142857142856,340.75,367.0,363.125,11.0,17.0,6.0,9.0,5.0,8.0
0,9,2016,CLE,DAL,0,8,6,1,0,19.75,26.857142857142858,29.75,18.571428571428573,355.875,409.85714285714283,421.5,348.7142857142857,12.0,6.0,8.0,10.0,4.0,-4.0
0,9,2016,MIN,DET,5,2,4,4,0,19.857142857142858,22.875,14.857142857142858,23.75,293.2857142857143,341.125,297.14285714285717,370.0,5.0,5.0,16.0,7.0,-11.0,-2.0
0,9,2016,LAR,CAR,3,4,2,5,0,17.142857142857142,27.285714285714285,22.0,28.0,307.57142857142856,387.85714285714283,343.2857142857143,367.0,13.0,17.0,10.0,10.0,3.0,7.0
0,9,2016,SFO,NOR,1,6,3,4,0,20.571428571428573,28.714285714285715,31.285714285714285,30.714285714285715,290.0,415.0,407.57142857142856,397.42857142857144,13.0,9.0,11.0,9.0,2.0,0.0
0,9,2016,LAC,TEN,3,5,4,4,1,28.125,22.75,26.5,22.875,365.75,377.75,361.125,342.0,18.0,10.0,15.0,7.0,3.0,3.0
0,9,2016,GNB,IND,4,3,3,5,0,24.571428571428573,26.0,22.285714285714285,28.75,342.2857142857143,360.5,321.57142857142856,402.5,10.0,8.0,8.0,7.0,2.0,1.0
0,9,2016,OAK,DEN,6,2,6,2,1,26.875,24.25,25.375,17.0,401.625,326.375,410.375,301.25,6.0,11.0,13.0,16.0,-7.0,-5.0
0,9,2016,SEA,BUF,5,2,4,4,1,18.714285714285715,26.5,15.571428571428571,21.5,339.85714285714283,333.5,319.42857142857144,360.25,6.0,4.0,7.0,12.0,-1.0,-8.0
0,10,2016,BAL,CLE,4,4,0,9,1,19.25,18.666666666666668,19.125,30.333333333333332,325.125,341.0,298.75,421.6666666666667,12.0,12.0,14.0,8.0,-2.0,4.0
0,10,2016,TEN,GNB,4,5,4,4,1,24.11111111111111,24.75,25.11111111111111,23.375,379.44444444444446,350.125,356.8888888888889,325.75,13.0,11.0,7.0,10.0,6.0,1.0
0,10,2016,JAX,HOU,2,6,5,3,0,19.125,17.125,26.875,20.875,345.375,313.25,334.5,316.25,17.0,13.0,5.0,6.0,12.0,7.0
0,10,2016,CAR,KAN,3,5,6,2,0,25.5,23.125,25.75,18.875,369.875,342.375,363.5,369.25,17.0,7.0,11.0,20.0,6.0,-13.0
0,10,2016,TAM,CHI,3,5,2,6,1,22.5,16.375,29.0,22.375,357.25,355.375,398.875,338.875,14.0,9.0,11.0,7.0,3.0,2.0
0,10,2016,WAS,MIN,5,3,5,3,1,23.25,19.375,23.625,15.75,410.25,298.75,369.75,298.875,11.0,5.0,11.0,17.0,0.0,-12.0
0,10,2016,PHI,ATL,4,4,6,3,1,25.25,33.888888888888886,18.125,28.77777777777778,333.375,429.22222222222223,325.5,381.1111111111111,9.0,7.0,15.0,10.0,-6.0,-3.0
0,10,2016,NYJ,LAR,3,6,3,5,0,19.22222222222222,16.25,26.11111111111111,20.875,339.6666666666667,311.5,353.22222222222223,330.875,19.0,14.0,9.0,10.0,10.0,4.0
0,10,2016,NOR,DEN,4,4,6,3,0,30.25,23.77777777777778,29.75,18.444444444444443,434.5,323.3333333333333,408.5,311.8888888888889,9.0,13.0,13.0,16.0,-4.0,-3.0
0,10,2016,LAC,MIA,4,5,4,4,0,29.77777777777778,21.625,27.444444444444443,22.75,378.0,340.125,364.6666666666667,362.5,18.0,11.0,18.0,8.0,0.0,3.0
0,10,2016,PIT,DAL,4,4,7,1,0,23.0,27.875,21.375,17.5,360.375,411.5,375.625,332.875,10.0,6.0,9.0,10.0,1.0,-4.0
0,10,2016,ARI,SFO,3,5,1,7,1,22.375,20.875,17.5,32.5,374.375,314.5,297.0,428.0,12.0,17.0,15.0,11.0,-3.0,6.0
0,10,2016,NWE,SEA,7,1,6,2,0,27.125,20.25,16.5,16.75,380.25,332.125,354.125,332.625,6.0,6.0,9.0,8.0,-3.0,-2.0
0,10,2016,NYG,CIN,5,3,3,5,1,20.125,20.875,20.5,23.625,339.875,395.375,371.25,378.5,16.0,8.0,9.0,10.0,7.0,-2.0
0,11,2016,CAR,NOR,3,6,4,5,1,24.555555555555557,29.444444444444443,25.11111111111111,29.22222222222222,366.6666666666667,427.6666666666667,351.55555555555554,400.55555555555554,19.0,13.0,12.0,15.0,7.0,-2.0
0,11,2016,CIN,BUF,3,6,4,5,0,20.77777777777778,26.333333333333332,23.333333333333332,22.555555555555557,380.77777777777777,343.6666666666667,375.44444444444446,351.1111111111111,9.0,5.0,12.0,12.0,-3.0,-7.0
0,11,2016,KAN,TAM,7,2,4,5,0,22.77777777777778,24.0,18.666666666666668,26.88888888888889,332.77777777777777,357.55555555555554,366.1111111111111,386.0,8.0,15.0,22.0,15.0,-14.0,0.0
0,11,2016,IND,TEN,4,5,5,5,1,26.555555555555557,26.4,28.444444444444443,25.1,359.8888888888889,386.1,402.77777777777777,361.4,10.0,13.0,8.0,10.0,2.0,3.0
0,11,2016,DET,JAX,5,4,2,7,1,22.77777777777778,19.333333333333332,22.88888888888889,26.555555555555557,337.77777777777777,343.3333333333333,366.3333333333333,327.6666666666667,6.0,19.0,7.0,5.0,-1.0,14.0
0,11,2016,MIN,ARI,5,4,4,5,1,19.444444444444443,22.444444444444443,16.88888888888889,17.77777777777778,302.3333333333333,382.0,308.77777777777777,295.22222222222223,6.0,16.0,18.0,16.0,-12.0,0.0
0,11,2016,NYG,CHI,6,3,2,7,1,20.22222222222222,15.666666666666666,20.444444444444443,23.88888888888889,341.1111111111111,347.3333333333333,359.3333333333333,341.22222222222223,18.0,13.0,10.0,8.0,8.0,5.0
0,11,2016,DAL,BAL,8,1,5,4,1,28.666666666666668,20.22222222222222,18.88888888888889,17.77777777777778,412.6666666666667,333.0,345.6666666666667,281.55555555555554,7.0,14.0,10.0,17.0,-3.0,-3.0
0,11,2016,CLE,PIT,0,10,4,5,0,17.5,23.77777777777778,30.1,22.88888888888889,321.3,370.1111111111111,419.1,380.77777777777777,15.0,10.0,10.0,10.0,5.0,0.0
0,11,2016,LAR,MIA,4,5,5,4,0,15.444444444444445,22.666666666666668,19.22222222222222,22.88888888888889,308.0,339.77777777777777,327.0,364.3333333333333,14.0,12.0,11.0,12.0,3.0,0.0
0,11,2016,SEA,PHI,7,2,5,4,1,21.444444444444443,25.11111111111111,17.555555555555557,17.77777777777778,341.8888888888889,344.0,338.44444444444446,323.0,6.0,10.0,10.0,16.0,-4.0,-6.0
0,11,2016,SFO,NWE,1,8,7,2,0,20.77777777777778,26.77777777777778,31.444444444444443,18.11111111111111,310.77777777777777,380.77777777777777,429.6666666666667,361.44444444444446,18.0,8.0,15.0,9.0,3.0,-1.0
0,11,2016,WAS,GNB,6,3,4,5,1,23.555555555555557,24.77777777777778,23.22222222222222,26.0,407.77777777777777,355.8888888888889,365.44444444444446,339.1111111111111,12.0,14.0,12.0,10.0,0.0,4.0
0,11,2016,OAK,HOU,7,2,6,3,1,27.22222222222222,17.88888888888889,24.77777777777778,20.88888888888889,401.1111111111111,308.77777777777777,398.0,317.44444444444446,6.0,13.0,15.0,8.0,-9.0,5.0
0,12,2016,DET,MIN,6,4,6,4,1,23.1,20.5,22.5,17.6,331.7,293.8,358.2,306.9,8.0,7.0,10.0,20.0,-2.0,-13.0
0,12,2016,DAL,WAS,9,1,7,3,1,28.5,25.4,18.7,23.3,413.1,418.5,347.9,371.3,7.0,12.0,10.0,14.0,-3.0,-2.0
0,12,2016,IND,PIT,5,5,5,5,0,26.3,23.8,27.3,21.5,356.6,364.4,397.6,363.6,11.0,10.0,8.0,12.0,3.0,-2.0
0,12,2016,NOR,LAR,4,6,4,6,1,28.5,14.9,28.6,18.7,422.0,299.9,382.8,318.3,15.0,15.0,15.0,12.0,0.0,3.0
0,12,2016,CHI,TEN,2,8,5,6,0,15.7,25.545454545454547,23.7,25.0,344.1,382.90909090909093,340.0,358.27272727272725,14.0,13.0,8.0,11.0,6.0,2.0
0,12,2016,ATL,ARI,6,4,4,6,1,32.0,22.6,28.3,19.0,416.6,372.8,385.9,287.4,8.0,18.0,11.0,17.0,-3.0,1.0
0,12,2016,HOU,LAC,6,4,4,6,0,18.1,29.2,21.5,27.8,313.3,378.1,318.2,361.9,15.0,22.0,9.0,19.0,6.0,3.0
0,12,2016,BAL,CIN,5,5,3,7,1,19.9,19.9,18.7,22.6,336.5,372.7,295.1,372.1,14.0,11.0,17.0,13.0,-3.0,-2.0
0,12,2016,BUF,JAX,5,5,2,8,1,25.3,19.3,21.5,26.5,343.5,337.5,346.0,322.6,6.0,22.0,14.0,7.0,-8.0,15.0
0,12,2016,MIA,SFO,6,4,1,9,1,21.8,20.4,21.6,31.3,329.8,309.6,350.6,431.1,13.0,18.0,13.0,15.0,0.0,3.0
0,12,2016,CLE,NYG,0,11,7,3,0,16.727272727272727,20.4,29.545454545454547,20.0,311.09090909090907,339.9,409.45454545454544,354.9,17.0,18.0,10.0,11.0,7.0,7.0
0,12,2016,TAM,SEA,5,5,8,2,1,23.5,21.9,25.9,17.3,366.0,351.6,381.7,335.4,16.0,6.0,17.0,12.0,-1.0,-6.0
0,12,2016,OAK,CAR,8,2,4,6,1,27.2,24.4,24.3,24.6,393.5,352.3,393.6,353.5,7.0,19.0,17.0,14.0,-10.0,5.0
0,12,2016,NYJ,NWE,3,7,8,2,0,17.9,27.1,24.4,18.0,335.3,387.1,345.9,355.2,20.0,8.0,9.0,9.0,11.0,-1.0
0,12,2016,DEN,KAN,7,3,7,3,0,23.9,22.2,18.9,18.7,324.7,333.8,318.0,373.7,15.0,10.0,20.0,23.0,-5.0,-13.0
0,12,2016,PHI,GNB,5,5,4,6,0,24.1,24.7,18.6,27.6,340.4,362.7,334.6,356.7,12.0,16.0,16.0,10.0,-4.0,6.0
0,13,2016,MIN,DAL,6,5,10,1,0,19.818181818181817,28.727272727272727,17.454545454545453,19.363636363636363,294.90909090909093,407.6363636363636,307.0,362.1818181818182,8.0,7.0,20.0,10.0,-12.0,-3.0
0,13,2016,ATL,KAN,7,4,8,3,0,32.54545454545455,22.90909090909091,27.454545454545453,19.454545454545453,411.45454545454544,328.27272727272725,381.0,381.90909090909093,9.0,10.0,12.0,24.0,-3.0,-14.0
0,13,2016,GNB,HOU,5,6,6,5,1,24.90909090909091,17.636363636363637,26.272727272727273,21.454545454545453,364.90909090909093,316.90909090909093,350.8181818181818,316.72727272727275,16.0,19.0,11.0,10.0,5.0,9.0
0,13,2016,CIN,PHI,3,8,5,6,1,19.363636363636363,23.09090909090909,22.272727272727273,19.363636363636363,368.3636363636364,336.0,366.54545454545456,339.3636363636364,13.0,13.0,14.0,16.0,-1.0,-3.0
0,13,2016,BAL,MIA,6,5,7,4,1,19.818181818181817,22.636363636363637,18.272727272727273,21.818181818181817,334.1818181818182,332.3636363636364,297.8181818181818,361.90909090909093,15.0,13.0,19.0,15.0,-4.0,-2.0
0,13,2016,JAX,DEN,2,9,7,4,0,19.454545454545453,24.181818181818183,26.636363636363637,19.90909090909091,334.1818181818182,337.3636363636364,320.90909090909093,313.90909090909093,22.0,16.0,7.0,20.0,15.0,-4.0
0,13,2016,NWE,LAR,9,2,4,7,1,26.636363636363637,15.454545454545455,17.90909090909091,21.454545454545453,386.1818181818182,295.09090909090907,353.1818181818182,339.8181818181818,8.0,17.0,11.0,13.0,-3.0,4.0
0,13,2016,NOR,DET,5,6,7,4,0,30.363636363636363,22.454545454545453,27.90909090909091,21.636363636363637,434.09090909090907,329.54545454545456,370.45454545454544,353.45454545454544,16.0,8.0,17.0,11.0,-1.0,-3.0
0,13,2016,CHI,SFO,2,9,1,10,1,16.181818181818183,20.727272727272727,24.0,31.272727272727273,350.1818181818182,324.6363636363636,343.1818181818182,424.45454545454544,16.0,20.0,8.0,15.0,8.0,5.0
0,13,2016,OAK,BUF,9,2,6,5,1,27.90909090909091,25.545454545454547,25.0,21.454545454545453,391.0,339.90909090909093,390.3636363636364,341.90909090909093,9.0,6.0,19.0,14.0,-10.0,-8.0
0,13,2016,LAC,TAM,5,6,6,5,0,28.454545454545453,22.636363636363637,26.454545454545453,24.0,371.1818181818182,363.45454545454544,361.09090909090907,369.27272727272725,23.0,18.0,23.0,20.0,0.0,-2.0
0,13,2016,PIT,NYG,6,5,8,3,1,24.181818181818183,21.0,20.181818181818183,19.363636363636363,364.8181818181818,335.90909090909093,358.72727272727275,353.8181818181818,10.0,19.0,14.0,14.0,-4.0,5.0
0,13,2016,ARI,WAS,4,7,7,4,1,22.272727272727273,25.454545454545453,20.727272727272727,24.0,369.09090909090907,426.3636363636364,294.0,369.6363636363636,19.0,12.0,18.0,14.0,1.0,-2.0
0,13,2016,SEA,CAR,8,3,4,7,1,20.363636363636363,25.09090909090909,17.0,25.545454545454547,341.90909090909093,352.8181818181818,335.6363636363636,354.6363636363636,9.0,21.0,14.0,16.0,-5.0,5.0
0,13,2016,NYJ,IND,3,8,5,6,0,17.818181818181817,24.545454545454547,24.181818181818183,27.363636363636363,335.09090909090907,352.3636363636364,348.72727272727275,395.0,22.0,13.0,9.0,8.0,13.0,5.0
0,14,2016,KAN,OAK,9,3,10,2,1,23.416666666666668,28.75,20.166666666666668,24.916666666666668,333.3333333333333,391.6666666666667,384.9166666666667,389.6666666666667,11.0,9.0,25.0,21.0,-14.0,-12.0
0,14,2016,CAR,LAC,4,8,5,7,1,23.583333333333332,27.833333333333332,26.75,26.583333333333332,346.0,367.75,369.5833333333333,360.0833333333333,23.0,25.0,17.0,24.0,6.0,1.0
0,14,2016,MIA,ARI,7,5,5,7,1,21.25,23.0,23.166666666666668,20.916666666666668,327.75,369.0833333333333,373.0833333333333,297.25,16.0,19.0,17.0,20.0,-1.0,-1.0
0,14,2016,JAX,MIN,2,10,6,6,0,18.666666666666668,19.416666666666668,26.083333333333332,17.416666666666668,334.0833333333333,296.8333333333333,311.3333333333333,303.4166666666667,25.0,9.0,7.0,22.0,18.0,-13.0
0,14,2016,DET,CHI,8,4,3,9,1,22.916666666666668,17.0,20.916666666666668,22.5,337.25,348.1666666666667,354.75,326.8333333333333,8.0,17.0,14.0,8.0,-6.0,9.0
0,14,2016,CLE,CIN,0,12,4,8,0,16.416666666666668,20.416666666666668,29.333333333333332,21.583333333333332,313.75,372.0,400.0,365.9166666666667,20.0,15.0,11.0,17.0,9.0,-2.0
0,14,2016,PHI,WAS,5,7,7,5,0,22.333333333333332,25.25,20.416666666666668,24.583333333333332,337.9166666666667,418.5833333333333,345.4166666666667,369.5833333333333,16.0,14.0,18.0,14.0,-2.0,0.0
0,14,2016,TEN,DEN,6,6,8,4,1,25.666666666666668,23.833333333333332,24.666666666666668,19.083333333333332,382.25,326.4166666666667,362.6666666666667,315.5,13.0,16.0,13.0,23.0,0.0,-7.0
0,14,2016,BUF,PIT,6,6,7,5,0,25.416666666666668,24.166666666666668,22.833333333333332,19.666666666666668,343.4166666666667,366.8333333333333,346.6666666666667,348.3333333333333,8.0,12.0,14.0,16.0,-6.0,-4.0
0,14,2016,IND,HOU,6,6,6,6,0,25.916666666666668,17.25,25.916666666666668,21.416666666666668,358.0833333333333,316.0833333333333,382.9166666666667,316.0833333333333,14.0,20.0,11.0,11.0,3.0,9.0
0,14,2016,SFO,NYJ,1,11,3,9,0,19.5,17.166666666666668,30.833333333333332,25.583333333333332,309.8333333333333,328.0,416.25,354.75,20.0,25.0,16.0,10.0,4.0,15.0
0,14,2016,GNB,SEA,6,6,9,3,1,24.583333333333332,22.0,25.166666666666668,16.166666666666668,360.25,357.9166666666667,347.1666666666667,330.25,17.0,10.0,12.0,16.0,5.0,-6.0
0,14,2016,LAR,ATL,4,8,7,5,0,15.0,32.166666666666664,21.833333333333332,27.583333333333332,284.0,412.0,345.0,381.6666666666667,19.0,10.0,13.0,13.0,6.0,-3.0
0,14,2016,TAM,NOR,7,5,5,7,1,23.083333333333332,28.916666666666668,23.75,27.916666666666668,362.25,428.6666666666667,366.0,374.75,19.0,19.0,22.0,17.0,-3.0,2.0
0,14,2016,NYG,DAL,8,4,11,1,1,20.416666666666668,27.75,19.75,19.0,327.4166666666667,395.6666666666667,356.75,358.5,21.0,9.0,16.0,11.0,5.0,-2.0
0,14,2016,NWE,BAL,10,2,7,5,1,26.583333333333332,21.333333333333332,17.25,17.25,387.5,347.6666666666667,337.25,296.0833333333333,8.0,17.0,13.0,22.0,-5.0,-5.0
